avg_price,total_spent,purchase_count,fav_category,label
31.65713842733362,524.5502165940214,14,2,0
77.02301159512577,1360.5418570967136,16,2,0
279.76501468425533,707.4931428140603,3,0,1
1368.6200041797147,7816.635538934124,6,1,2
2976.8948276638603,24574.049792067388,8,1,2
819.1514148016811,2493.3212056428415,3,2,1
283.2170435484944,3738.1725482645884,11,0,1
969.9003498655007,7755.127220203502,7,0,1
815.3842977167462,2550.2248008770016,3,1,1
179.0244793859453,2727.9089200927992,17,0,0
1001.6492336693708,1886.1925617953964,2,0,2
177.1887911666804,1972.4365546096803,12,2,0
968.7977908392269,12345.387933939523,13,0,1
68.21011947880147,840.7845667952797,13,2,0
86.55406367202376,1619.7164204854241,17,2,0
626.0665980555349,2727.0365248204644,5,1,1
115.8191344380979,447.75907635238815,4,0,0
2688.8172283311465,16374.730065889382,7,1,2
583.3590037013676,4864.355437871922,7,0,1
2671.725942538586,11088.40758111322,5,1,2
195.7829127426299,2652.452290997808,14,2,0
39.383687242358874,89.66901734715135,2,0,0
85.82226881541469,274.85930133011186,4,0,0
1925.2001214216166,16770.717282781272,9,0,2
855.0272777321812,1727.8805245520591,2,2,1
641.1779999402372,5092.566853510461,7,0,1
72.2168591489931,408.26325307583966,7,0,0
2693.7484062278254,27625.950949816717,9,1,2
2873.813080045356,15039.462373603174,5,0,2
2373.6991315329337,19506.779098744744,7,0,2
479.301325550175,1483.1170248458973,3,0,1
515.7924883533566,2446.44834540284,5,0,1
981.9286809764507,4897.216265280485,5,2,1
396.4545940170418,6115.553781134109,14,0,1
2419.8527562851637,23556.85038053032,9,1,2
477.7912342338867,3574.447829318506,7,2,1
42.75990932328171,801.6234249835385,19,0,0
197.12240287929689,3208.3896093883586,19,2,0
452.7728044120354,4337.022950138419,11,1,1
855.6251090292487,3231.9500704164216,4,0,1
603.7162609121835,4627.078162778601,8,2,1
994.8570993708571,1972.1621981686094,2,0,1
1820.682717798083,7984.247879867242,4,1,2
2415.3618201601535,8119.525504683594,3,1,2
274.11210586217135,1801.1122884686977,6,0,1
423.42942695292163,2656.819226217297,6,0,1
1280.3594844066633,11960.023611985656,9,1,2
940.4097199769443,10192.058269825426,12,1,1
224.82461045580212,1187.1729185101233,6,1,1
998.0640601528892,10955.832611587113,12,0,1
280.12963139770494,2494.5615977635443,8,2,1
1100.7594765771087,6605.019975077726,7,0,2
581.2833059930567,3918.206789112918,7,1,1
475.36806832278256,1944.8271964014366,4,0,1
145.68556424506855,2713.0070760543476,17,2,0
356.1937211560213,1577.291543043401,5,0,1
1639.3311352541741,15009.573309052501,9,0,2
172.37632536573034,691.757875515686,4,2,0
102.87808998231264,1538.0300891633894,13,2,0
7.848471650653729,80.7103302543211,9,2,0
44.289347137292076,909.2856465978718,19,2,0
406.58718534084323,344.57082693037444,1,2,1
2024.5780854098916,20462.02716319738,9,0,2
818.7593464508966,943.9231107758385,1,1,1
724.2030293969556,11090.778855963976,14,1,1
967.5404022174373,8427.157182909903,8,2,1
2217.3195052535675,18371.53197384907,7,0,2
130.95123211758994,924.1787066585405,6,0,0
2358.1031125759864,5915.277355678282,3,1,2
93.5517257357687,1257.4622050341238,15,2,0
2804.9799348458373,26570.535123189573,9,1,2
914.8881367900707,7999.688256283373,10,0,1
155.14747341985688,2306.222072947049,13,2,0
27.446608458029313,98.76199353246386,3,0,0
2728.216707630691,2749.773613398311,1,0,2
362.0295716347179,5007.567138888104,13,2,1
2296.896341175293,2402.1917834460255,1,0,2
991.2321915871108,2092.7109802309374,2,2,1
444.3343827621153,1861.8793499749302,4,2,1
301.42127017594487,3990.068166062885,13,1,1
180.2456071610263,2136.423224540102,10,2,0
149.56649689579584,629.3786534203875,4,2,0
542.7918709645728,884.0554923444992,2,1,1
948.3990838002362,8793.721702441602,11,0,1
820.542100275084,7120.220126801169,8,0,1
2928.7340166608,22590.07703161909,9,1,2
68.53413949603382,662.6343927168804,9,2,0
1842.1098259914243,3080.2610687225665,2,0,2
14.447503628887146,195.03272675343982,16,2,0
107.77065923940461,839.5982995129233,8,0,0
1085.9152547512892,4728.281564636274,4,1,2
50.13230394148814,152.2479723861447,3,2,0
92.22874155400002,1387.2065978175551,13,2,0
128.4632183689087,2511.4995888582343,19,0,0
134.56273681650936,489.84120083193585,4,0,0
709.4495752030109,7614.51772499884,9,0,1
157.76799167851144,2314.5195593682715,13,2,0
105.9333722596704,588.4261600924564,6,2,0
253.39377800646886,1839.709415526996,7,0,1
217.44328192500348,1835.5240965744808,9,0,1
31.014354315316474,226.0897348285372,8,2,0
379.9169552183308,1298.3298138649448,3,2,1
170.29101027494679,1585.5058913810897,8,2,0
27.89314501137997,227.16249635297962,7,2,0
2784.9686744193195,19873.073200666706,8,0,2
182.56795949539762,2552.7990207199855,14,0,0
751.4112888931893,7218.049828083139,9,0,1
1199.0192857309144,6937.271215966209,7,0,2
64.66180404963251,67.2088891951783,1,0,0
2182.72521950342,14292.6070593912,7,0,2
141.18842313541205,1647.768499178761,11,2,0
173.15947902281374,2050.0320935705417,14,2,0
73.77803781719446,170.7590395989065,2,2,0
2332.104598538297,4386.638241056937,2,1,2
302.506313550385,711.1346150207004,2,2,1
163.41434010423862,688.0652563105608,5,0,0
1161.0898934262264,11971.612519195598,9,0,2
1465.1060304073517,3629.141803738555,3,1,2
136.45842813836003,1541.2333053842158,11,2,0
100.86347942438015,1365.841095551531,16,0,0
2774.845796273473,6113.741290789914,2,0,2
57.99831515117001,842.6910792242318,14,2,0
51.87794829538264,107.49921771366395,2,2,0
1224.2463269447776,7399.259423598652,6,0,2
711.7109304708094,4110.925882166689,5,2,1
188.52874399027044,2138.5335297985557,11,2,0
2586.0415772031793,2380.4576742816776,1,0,2
2285.607528667163,16436.308936949517,8,0,2
136.39375547669306,1882.4151700884292,17,2,0
96.85694380504904,878.2893376300212,10,2,0
2175.043561057749,4240.687724527963,2,1,2
79.36404561881751,243.1390297143071,3,2,0
304.60612840505274,1076.630326405216,3,0,1
121.28026155504364,1491.7513561799985,14,2,0
918.2383394800904,13098.35617773479,12,2,1
800.6727866753945,2183.727091902924,3,0,1
2986.197725435272,23126.671396366113,8,1,2
2176.537109210174,12203.709075277206,7,1,2
9.406142187968932,30.728278966148373,3,2,0
529.062908800478,4577.4924172611145,9,2,1
350.7810558131065,1999.817447050676,5,0,1
410.0341943956663,1694.2250386694773,4,2,1
539.6570029618529,490.08216154258,1,2,1
2514.698865479837,2734.3332308752038,1,1,2
2125.931822669777,13690.553931740878,7,0,2
340.856800652682,1154.73051864979,3,0,1
150.22995577464815,1563.4210610101168,9,2,0
617.1779492296175,6027.297453967938,9,0,1
259.18237163822636,2747.2695310870486,11,0,1
1548.491070436206,8547.44276347123,5,1,2
1544.0903783553388,4558.224252999021,3,0,2
37.07039673325448,64.06689906697015,2,2,0
1828.8545422162815,7389.4009345315235,4,0,2
1766.685586821016,15844.795153391668,8,0,2
1089.7606449525533,3612.5341601594223,4,1,2
2066.7748616620647,4061.208151147196,2,0,2
389.4125995107459,4758.556455743065,12,2,1
568.284181467415,6149.9718677203655,13,0,1
153.40977833870897,1723.6738192310404,11,2,0
2658.3009806915006,2421.3912197402155,1,0,2
929.609846527419,7518.879835755691,9,2,1
988.8627833457579,6608.458566169361,8,1,1
288.46868262184296,3751.9982968212457,11,0,1
945.290916105929,6329.835803733463,7,0,1
15.080602094230226,176.43350566082415,10,0,0
143.78898314546552,1890.411478918615,12,0,0
958.9312525527748,14342.341210298055,13,0,1
52.49052130072821,370.3755132272106,6,2,0
197.71348869176853,1623.470334528311,9,0,0
235.29590725238486,656.1753442977196,3,2,1
307.61892791375453,2855.1924004187113,10,0,1
353.34500796745726,4371.848771255412,11,0,1
182.86859108006396,190.7779657350316,1,2,0
140.85142978843632,319.1422740470614,2,2,0
143.37209008446945,2136.2977705730405,13,2,0
560.3861536480188,7725.58455412309,14,1,1
2521.9059590340075,4673.142941189224,2,0,2
838.5791144055852,8729.307541429765,10,2,1
183.2459740951201,2698.6166561404975,15,2,0
961.4271540865226,3254.8521990700615,4,2,1
2853.8607251193334,19270.820528165397,8,1,2
909.5349778238133,10056.583996022826,10,0,1
841.3990479195603,6815.792497507574,7,0,1
217.7927876830504,3370.893703161554,14,0,1
291.1013338763062,2387.8955453177523,7,2,1
150.4968063594421,1662.1052148501453,13,0,0
658.3388943677716,9209.36482420276,14,1,1
1977.7966029413412,9891.597031536596,5,1,2
317.24784333291433,296.4726564449309,1,2,1
2234.694199851372,15386.593312128374,8,0,2
720.6839048800603,9933.01590307558,12,1,1
168.82890141771418,1173.5639700809127,7,2,0
24.373320569181523,26.748260484996905,1,0,0
451.4592405248253,2214.3626408868586,5,0,1
1515.3741825459947,1315.30877992286,1,1,2
2455.7617839970435,2247.5720922725213,1,1,2
203.69042027581875,996.5555438210364,6,1,1
322.727864197669,3967.1954446670497,14,1,1
120.32013076875165,951.6191013658477,7,2,0
165.1275051720863,2122.550692244087,14,2,0
370.85082620112024,347.50951911374983,1,0,1
1629.3998272742663,6075.231296922579,4,1,2
617.2784642919153,7396.164179120325,14,0,1
132.6254772978624,2060.495931163564,14,2,0
90.80894065117128,106.00824675350552,1,2,0
815.8477977186307,5803.398480496462,7,0,1
814.6248224572789,1781.3996925269967,2,0,1
929.7148617778786,2387.5695777214705,3,1,1
228.10560976535137,1378.0008965917657,7,0,1
68.70207377090964,704.5272462262462,9,2,0
2608.002320526135,2408.488566210817,1,1,2
50.118568462601495,142.38756328952715,3,2,0
571.2790306480063,2535.552528828843,5,0,1
1040.8859662855016,1020.5452825046581,1,1,2
1278.0101570245306,11483.008818696087,8,1,2
1377.5577957273308,7613.517540964527,5,1,2
286.4913037384108,3337.4215778344387,13,0,1
980.2451260657014,10287.790045960857,12,0,1
874.5736137083732,5064.663803176429,5,0,1
60.90218915139757,214.6100177895189,4,2,0
134.943914968407,394.6545855664773,3,2,0
763.9318058999611,7096.594388702558,8,0,1
945.4138333043506,6667.393036006896,8,1,1
178.85518973691475,1378.0607648295797,9,2,0
106.01044607947833,1457.3215890368754,17,2,0
23.642475196544968,346.2197814340588,17,2,0
127.38145463076002,221.89916475110073,2,2,0
396.3140946529898,1414.5219237959666,4,0,1
1819.4021530979892,11927.827376002562,6,0,2
488.67782018329376,2788.0269042910777,5,1,1
2458.8209191986084,23586.20759036848,9,1,2
124.53614580467953,511.0865013314143,4,2,0
856.9486233289517,10488.820638358047,11,0,1
95.20485050156869,642.8624517337572,7,2,0
388.5618128338216,3643.159719223406,8,0,1
380.5172373755092,2690.1293053123763,6,0,1
2950.808647652443,6238.070593301548,2,1,2
1907.2283569092438,15588.6240909011,7,1,2
2695.332935995946,2318.633845635874,1,0,2
155.80456674066065,1086.1384508467295,7,2,0
993.8408544326911,8233.356363759465,7,0,1
1576.6371356209374,9690.141922919056,7,0,2
2297.193582940864,2310.1021532578143,1,0,2
1636.1282942173589,3383.7067965773654,2,1,2
2190.378704250852,3956.029700264906,2,0,2
847.9593588896976,10943.060075630208,13,1,1
2591.050402181533,5749.747631725397,2,0,2
1482.6286759550576,7409.9218866733745,6,0,2
95.87282840187356,346.5902208811687,4,0,0
798.5901516951109,8934.027343409727,12,0,1
801.1108026324086,4814.6988760762315,6,2,1
133.98106617885423,579.9055065895685,4,2,0
194.4728311740183,1340.1871283905557,7,2,0
2489.159519036067,2914.2571857669113,1,0,2
36.57223630436177,751.9083223065957,18,2,0
21.45493882849542,416.68728748871695,19,2,0
1375.7170963853619,1122.8228368111836,1,0,2
133.41180385701765,445.6858581974491,3,2,0
687.777568806089,4767.727125914539,6,2,1
501.0114872886288,2142.9068455294487,5,0,1
1557.2121052669017,15186.244311060796,9,1,2
558.5348762537992,8350.340946157212,13,2,1
795.4178703820277,7458.699186956827,11,0,1
550.9036320515418,2913.1887648743104,5,1,1
1488.2381501711532,11894.44549196411,7,0,2
135.87191053393067,1376.7490898232297,9,2,0
669.5203447477813,3270.815794740676,5,0,1
161.052014621733,1794.7601101660055,11,2,0
975.1910564833049,3476.411976723148,3,1,1
8.46033609153562,124.47716855036347,13,2,0
858.3059764795863,14274.247091383286,14,2,1
184.21396332207695,2139.0299198048406,11,0,0
2035.7571513371568,3512.944065451736,2,0,2
357.935918821457,2172.864044069876,6,2,1
106.86713077564866,1202.4162467103886,13,0,0
32.91115499640168,115.35901435193654,3,0,0
2385.543138509993,19429.29107198568,9,0,2
690.1996712991358,5621.057275989848,7,2,1
119.5221286713309,978.8109567160103,9,2,0
70.82849627289282,1003.8354352267573,14,2,0
120.56847228903112,415.80041486553574,3,2,0
988.3163687437209,4138.689090941013,5,0,1
134.14283880466814,2275.169873755663,16,0,0
1638.3479435346594,7392.026311077569,5,1,2
373.0812689830501,3039.6537261773437,7,0,1
1216.616242377988,2070.056718411149,2,0,2
603.1316465234459,5518.955247195043,8,0,1
35.11132053357163,492.8037294676473,16,2,0
60.07823694562356,759.2998304559504,15,2,0
379.5268901621531,864.3105688912186,2,0,1
1137.2417142177178,1224.5123065553687,1,1,2
155.81653861878846,3148.8060081757203,17,2,0
2484.665309707893,7377.197651843718,3,1,2
2106.8627397739674,11157.42880792662,5,0,2
642.9648196804312,4774.843049631136,8,0,1
178.8476839901843,2268.0431229566952,14,2,0
182.70629795669595,2829.085602175734,19,2,0
914.7146866773061,968.2404105374643,1,0,1
92.9363038010317,195.87554755168858,2,2,0
2516.599086927274,4815.849500330253,2,1,2
2417.724156881625,15531.328429492578,8,0,2
2393.449890549107,16254.699713701124,8,1,2
169.08460981361563,1061.8876740399708,6,2,0
550.618539739757,2536.1100420054136,5,0,1
2772.669647866047,23647.2251759976,8,1,2
67.17528536553513,902.7140033210978,14,2,0
897.4143080605688,4721.76479264887,6,0,1
2732.5515468319445,13973.35274868807,5,0,2
34.800902417763155,579.2741967428612,16,0,0
12.789352112130885,97.8350297257604,9,2,0
2448.0245043686964,10187.627118502991,5,1,2
13.712660162111824,98.48023004953289,6,2,0
365.38114255303094,3540.8853181777604,10,0,1
2112.436905448349,17837.276056385526,9,1,2
126.44642130256508,1397.9982946469554,11,2,0
570.5986602598381,2552.685352673352,4,2,1
931.6801414450889,11481.79402360589,12,0,1
410.4960021711677,1443.1063991684478,3,0,1
133.70993190244283,1363.4542720759105,9,0,0
63.96631902414676,675.5004957266785,13,2,0
1925.59787563357,15239.084421948124,7,1,2
2889.610343888077,15461.406111859373,5,1,2
2625.0326804959295,11665.403936814873,5,0,2
512.8139665058607,3000.6330076453373,7,0,1
603.8967526662965,3184.5532397863844,5,0,1
533.776885803909,3740.442653235328,7,0,1
72.2927420797584,701.9233849261766,12,2,0
196.00814779773518,1973.4500726008005,11,2,0
78.5362228372372,711.6379318975509,9,2,0
2246.143007124071,12851.272068390028,6,1,2
2379.523696888174,21840.117049380293,8,0,2
1396.7659265630562,10794.1484612712,7,1,2
2491.3500013205994,2764.818350207148,1,1,2
167.24303236674615,3077.770160017263,18,2,0
81.22791396462526,284.8031753262233,3,2,0
993.2535578590855,6015.141901049808,7,1,1
471.4490222514753,1171.783420437897,3,0,1
2334.7937761975945,20649.579597855907,9,1,2
134.6701745873515,1464.2450130151256,11,2,0
142.72151127257297,2381.9002524939615,14,2,0
138.11560562933917,2644.7852394363513,16,2,0
24.19135399033553,186.51081007312146,7,2,0
958.1501319621511,1056.4575035735977,1,0,1
2014.4972649234319,11338.320146206815,7,1,2
144.2219946424641,1556.9451009068173,9,2,0
26.454151733245435,190.2816230117531,6,2,0
278.2087408916729,2955.239269713616,11,0,1
226.2151895986852,992.1534613994862,5,0,1
184.3921234406584,1352.164887990312,9,2,0
60.00302872025046,192.59075264364276,3,2,0
2130.931832552475,8975.239212065257,5,0,2
1101.8881780060447,11438.920025925727,9,1,2
2278.425319873003,19616.29819808108,8,0,2
1247.85178550703,11478.889035788967,9,1,2
2756.944310791976,6449.683212249245,2,1,2
377.6719743895518,2581.272894374387,7,2,1
2757.937744772915,5910.975908109208,2,1,2
146.03695517165522,2102.4892182491317,13,0,0
1983.0263461056797,8621.313678056182,5,0,2
96.04942523293785,165.25672239901994,2,0,0
